W 23 St[0-20],11th Ave[1-0],W 24 St[1-21],11th Ave[2-1],11th Ave[3-2],W 26 St[3-23],11th Ave[4-3],11th Ave[5-4],W 28 St[5-25],11th Ave[6-5],11th Ave[7-6],W 30 St[7-27],11th Ave[8-7],11th Ave[9-8],11th Ave[10-9],11th Ave[11-10],11th Ave[11-12],W 34 St[11-31],11th Ave[12-11],11th Ave[12-13],11th Ave[13-12],11th Ave[13-14],W 36 St[13-33],11th Ave[14-13],11th Ave[14-15],11th Ave[15-14],11th Ave[15-16],W 38 St[15-35],11th Ave[16-15],11th Ave[16-17],11th Ave[17-16],11th Ave[17-18],W 40 St[17-37],11th Ave[18-17],11th Ave[18-19],11th Ave[19-18],W 42 St[19-39],11th Ave[20-21],W 23 St[20-0],W 23 St[20-40],10th Ave[21-22],W 24 St[21-41],10th Ave[22-23],W 25 St[22-2],10th Ave[23-24],W 26 St[23-43],10th Ave[24-25],W 27 St[24-4],10th Ave[25-26],W 28 St[25-45],10th Ave[26-27],W 29 St[26-6],10th Ave[27-28],W 30 St[27-47],10th Ave[28-29],10th Ave[29-30],10th Ave[30-31],W 33 St[30-10],10th Ave[31-32],W 34 St[31-11],W 34 St[31-51],10th Ave[32-33],W 35 St[32-12],10th Ave[33-34],W 36 St[33-53],10th Ave[34-35],W 37 St[34-14],10th Ave[35-36],W 38 St[35-55],10th Ave[36-37],W 39 St[36-16],10th Ave[37-38],W 40 St[37-57],10th Ave[38-39],W 41 St[38-18],W 42 St[39-19],W 42 St[39-59],W 23 St[40-20],W 23 St[40-60],10th Ave[41-40],W 24 St[41-61],9th Ave[42-41],W 25 St[42-22],9th Ave[43-42],W 26 St[43-63],9th Ave[44-43],9th Ave[45-44],W 28 St[45-65],9th Ave[46-45],W 29 St[46-26],9th Ave[47-46],W 30 St[47-67],9th Ave[48-47],W 31 St[48-28],9th Ave[49-48],9th Ave[50-49],W 33 St[50-30],9th Ave[51-50],W 34 St[51-31],W 34 St[51-71],9th Ave[52-51],W 35 St[52-32],9th Ave[53-52],W 36 St[53-73],9th Ave[54-53],W 37 St[54-34],9th Ave[55-54],W 38 St[55-75],9th Ave[56-55],W 39 St[56-36],9th Ave[57-56],W 40 St[57-77],9th Ave[58-57],W 41 St[58-38],9th Ave[59-58],W 42 St[59-39],W 42 St[59-79],9th Ave[60-61],W 23 St[60-40],W 23 St[60-80],8th Ave[61-62],W 24 St[61-81],8th Ave[62-63],W 25 St[62-42],8th Ave[63-64],W 26 St[63-83],8th Ave[64-65],8th Ave[65-66],W 28 St[65-85],8th Ave[66-67],W 29 St[66-46],8th Ave[67-68],W 30 St[67-87],8th Ave[68-69],W 31 St[68-48],8th Ave[69-70],8th Ave[70-71],W 33 St[70-50],8th Ave[71-72],W 34 St[71-51],W 34 St[71-91],8th Ave[72-73],W 35 St[72-52],8th Ave[73-74],W 36 St[73-93],8th Ave[74-75],W 37 St[74-54],8th Ave[75-76],W 38 St[75-95],8th Ave[76-77],W 39 St[76-56],8th Ave[77-78],W 40 St[77-97],8th Ave[78-79],W 41 St[78-58],W 42 St[79-59],W 42 St[79-99],W 23 St[80-60],8th Ave[81-80],7th Ave[82-81],W 25 St[82-62],7th Ave[83-82],7th Ave[84-83],W 27 St[84-64],7th Ave[85-84],7th Ave[86-85],W 29 St[86-66],7th Ave[87-86],7th Ave[88-87],W 31 St[88-68],7th Ave[89-88],7th Ave[90-89],7th Ave[91-90],W 34 St[91-71],7th Ave[92-91],W 35 St[92-72],7th Ave[93-92],7th Ave[94-93],W 37 St[94-74],7th Ave[95-94],7th Ave[96-95],W 39 St[96-76],7th Ave[97-96],7th Ave[98-97],W 41 St[98-78],7th Ave[99-98],W 42 St[99-79],[99-79],
0.456823,0.345575,0.34889,0.560392,0.18504,0.365458,0.200994,0.71942,0.0810406,0.194269,0.236103,0.276954,0.281244,0.273053,0.364922,0.427671,0.328034,0.283889,0.489696,0.436192,0.196876,0.143431,0.25641,0.161997,0.158374,1.16303,0.350269,0.279126,0.247248,0.324142,0.485875,0.247208,0.313243,0.110973,0.084406,0.185222,0.150871,0.310934,0.174993,0.406696,0.4964,0.169448,0.331565,0.220538,0.126539,0.179774,0.231601,0.295878,0.250348,0.228212,0.10202,0.139056,0.547057,0.179224,0.109979,0.159577,0.159204,0.17325,0.25505,0.32448,0.390414,0.382345,0.580239,0.191492,0.253719,0.232606,0.276543,0.777076,0.741852,0.155328,0.234046,0.771794,0.307342,0.230973,0.42757,0.601729,0.227742,0.151067,0.305335,0.329355,0.89869,0.365618,0.699971,0.42403,0.185198,0.560935,0.151783,0.165782,0.269182,0.252534,0.191571,0.396156,0.316087,0.307539,0.237592,0.16655,0.256963,0.355945,0.183475,0.362265,0.176725,0.893925,0.295558,0.40808,0.133947,0.197599,0.210885,0.217793,0.0835946,0.188634,0.436031,0.208176,0.127608,0.49044,0.234201,0.568397,0.203511,0.264969,0.211494,0.153769,0.302783,0.336514,0.220034,0.322892,0.352916,0.190798,0.147165,0.365774,0.230383,0.328013,0.288317,0.692903,0.143963,0.81786,0.377783,0.739835,0.127507,0.112825,0.111026,0.105917,0.850403,0.246042,0.444096,0.255395,0.261171,0.416825,0.451297,0.0879328,0.249305,0.779516,0.127176,0.186061,0.856968,0.416825,0.120853,0.317555,0.599827,0.112292,0.27928,0.577801,0.129679,0.222143,0.51761,0.703359,0.219975,0.51493,0.682351,0.256475,0.159151,0.249875,0.418249,0.342396,0.176548,0.331565,0.136336,0.232421,0.193413,0.399198,0.234238,0.206307,0.312338,0.409497,0.132626,0.336302,0.224247,0.26084,0.235195,
0.189575,0.340238,0.252801,0.477667,0.253418,0.159151,0.175427,0.51348,0.400268,0.251327,0.859883,0.378931,0.288138,0.37929,0.218443,0.18794,0.129941,0.314987,0.268034,0.656814,0.263391,0.444289,0.132626,0.261921,0.324764,0.498441,1.16711,0.169567,0.288795,0.156276,0.431529,0.14663,0.462181,0.150625,0.318217,0.21784,0.291271,0.181657,0.241766,0.390243,0.141468,0.16456,0.2968,0.210517,0.683724,0.477034,0.11679,0.495076,0.229998,0.313643,0.220734,0.221043,0.570992,0.223503,0.129191,0.19566,1.10153,0.172951,0.201786,0.32696,0.751547,0.555595,0.275221,0.284972,0.32676,0.129769,0.293385,0.896626,0.209213,0.452949,0.279937,0.212769,0.123718,0.975311,0.199929,0.0874963,0.176618,0.0997994,0.147709,0.71618,0.243725,0.174206,0.526294,0.21793,0.336046,0.748519,0.106985,0.250867,0.206307,0.130809,0.656499,0.691837,1.03592,0.222197,0.492324,0.246627,0.327472,0.222174,0.321518,0.128141,0.135827,0.22917,0.464191,0.356309,0.143379,0.157011,0.696565,0.247813,0.166519,0.405796,0.175623,0.264701,0.270828,0.467415,0.432876,0.132193,0.298876,0.40893,0.372826,0.196483,0.362265,0.10672,0.371145,0.242836,0.202623,0.209223,0.214542,0.24151,0.087455,0.224991,0.540328,0.341038,0.174195,0.202623,0.331565,0.10463,0.156322,0.368924,0.175139,0.581262,0.389457,0.100827,0.279782,0.167037,0.367272,0.355774,0.224727,0.107554,0.152914,0.1301,0.386718,0.316695,0.230274,0.266305,0.414171,0.121418,0.768982,0.23677,0.554618,0.452489,0.48099,0.164384,0.121048,0.262527,0.665533,0.143404,0.255882,0.66313,0.0876279,0.111056,0.163461,0.139288,0.570191,0.600962,0.291324,0.181223,0.243148,0.111643,0.10202,0.102257,0.315128,0.203939,0.131858,0.659341,0.249875,0.295229,0.275101,
0.266552,0.316456,0.228316,0.0799492,0.390175,0.307692,0.14499,0.307539,0.188186,0.548717,0.220558,0.245748,0.295031,0.120569,0.106101,0.107318,0.954907,0.207044,0.163232,0.516357,0.145889,0.109008,0.222197,0.47567,0.194282,0.526423,0.131492,0.298168,0.47836,0.539412,0.14045,0.09928,0.163271,0.184729,0.362245,0.284713,0.222718,0.381963,0.259301,0.247437,0.185676,0.199591,0.164869,0.299356,0.328507,0.180679,0.200918,0.219832,0.886813,0.188186,0.107121,0.180854,0.122815,0.0843848,0.151265,0.271759,0.31775,0.143379,0.236832,0.141222,0.300241,0.415203,0.710496,0.363607,1.13789,0.271695,0.159642,0.504352,0.0869013,0.101017,0.328779,0.307185,0.161405,0.795756,0.465181,0.138152,0.118057,0.737361,0.164735,0.130858,0.47225,0.116496,0.352617,0.721037,0.381886,0.124905,0.409667,0.584844,0.310141,0.200756,0.195992,0.188161,0.218842,0.166126,0.467205,0.406781,0.234616,0.452489,0.191906,0.334399,0.135351,0.366072,0.198118,0.3893,0.14594,0.112364,0.17964,0.123807,0.137449,0.425591,0.342595,0.388779,0.268836,0.395013,0.361707,0.843649,0.688481,0.547345,0.192657,0.222965,0.135443,0.203158,0.2527,0.450011,0.406921,0.206741,0.230966,0.382221,0.562467,0.179992,1.06485,0.238727,0.316719,0.223446,0.593914,0.188813,0.245961,0.152106,0.184707,0.341389,0.0954505,0.177796,0.224589,0.51527,0.15388,0.26088,0.164813,0.635878,0.196214,0.144683,0.363359,0.127995,0.0940358,0.562082,0.682925,0.0982716,0.121418,1.07254,0.438686,0.124655,0.875332,0.327198,0.361037,0.360564,0.68647,0.327797,0.113725,0.276954,0.243937,0.133587,0.178785,0.221965,0.108847,0.392352,0.337451,0.0902052,0.182729,0.138564,0.133553,0.17794,1.14262,0.255581,0.129191,0.177409,0.144159,0.126107,0.220599,
0.451297,0.117977,0.803522,0.209924,0.960534,0.141468,0.102738,0.653519,0.347695,0.216685,0.160317,0.205214,0.280358,0.529773,0.249533,0.468996,0.270817,0.24458,0.754948,0.135573,0.285462,0.311277,0.802829,0.2527,0.387676,0.244848,0.363562,0.575318,0.771271,0.314519,0.249416,0.745232,0.189128,0.23035,0.5147,0.485334,0.563134,0.260831,0.21695,0.199834,0.285462,0.194703,0.235145,0.21157,0.357514,0.149723,0.271473,0.414835,0.448685,0.270945,0.877372,0.134548,0.0932094,0.428147,0.743781,0.116201,0.265778,0.427898,0.242813,0.169291,0.485147,0.272421,0.137129,0.208691,0.189177,0.212785,0.2305,0.614355,0.461389,0.255395,0.491142,0.514901,0.221703,0.513501,0.191351,0.239464,0.442087,0.387415,0.230769,0.224258,0.150661,0.279078,0.707865,0.182486,0.176467,0.102401,0.136415,0.332793,0.228117,0.34,0.187887,0.229081,0.17371,0.128698,0.233603,0.887243,0.396036,0.231751,0.517442,0.0851938,0.295734,0.66313,0.473411,0.441144,0.149354,0.110522,0.195038,0.635267,0.337459,0.191651,0.330429,0.235749,0.193413,0.246832,0.315312,0.177624,0.0908514,0.142941,0.474506,0.256282,0.347354,0.286367,0.446412,0.375031,0.123784,0.255988,0.320092,0.235516,0.277861,0.335986,0.0835703,0.179494,0.426491,0.109684,0.445436,0.542381,0.246528,0.53341,0.241921,0.186715,0.306237,0.365774,0.150711,0.245399,0.240047,0.250516,0.0864952,0.733985,0.299771,0.387352,0.495725,0.458002,0.473002,0.301961,0.230941,0.25778,0.106474,0.689559,0.203068,0.173584,0.649236,0.433509,0.179817,1.00287,0.714386,0.366173,0.192212,0.200974,0.467349,0.159261,0.24931,0.451603,0.261233,0.253279,0.281122,0.202352,0.195255,0.124425,0.215699,0.371353,0.195169,0.260051,0.335012,0.286193,0.376735,0.169249,0.225855,
0.149665,0.129909,0.526919,0.119343,0.246162,0.238727,0.267743,0.447578,0.140691,0.0917743,0.70831,0.278905,0.286759,0.191814,0.129679,0.242667,0.293591,0.227183,0.236913,0.178442,0.337459,0.381527,0.416825,0.361707,0.224444,0.314222,0.192988,0.114788,0.154885,0.43266,0.503671,0.331565,0.251186,0.217387,0.182217,0.197703,0.23626,0.558292,0.232256,0.201442,0.156878,0.229733,0.511824,0.26762,0.170967,0.419662,0.16213,0.229695,0.354786,0.204527,0.30023,0.21297,0.231858,0.1386,0.642967,0.18648,0.270487,0.329497,0.236832,0.159375,0.249599,0.177233,0.34538,0.500598,0.221917,0.487146,0.248674,0.326895,0.193024,0.208056,0.655816,0.215322,0.47225,0.754948,0.527865,0.543398,0.206874,0.209409,0.115746,0.152078,0.23534,0.575758,0.66313,0.0978462,0.248157,0.119908,0.101278,0.191411,0.51061,0.205903,0.174308,0.341612,0.691294,0.378016,0.221043,0.0982415,0.259931,0.134186,0.261233,0.310513,0.30458,0.159931,0.153593,0.106893,0.514374,0.279555,0.156917,0.2568,0.191303,0.367443,0.180953,0.359827,0.160248,0.228411,0.179179,0.223346,0.126088,0.144159,0.145257,0.106134,0.134759,0.518267,0.181679,0.320046,0.195925,0.228309,0.160907,0.125488,0.121418,0.226096,0.175014,0.140864,0.191351,0.124337,0.175611,0.164958,0.129935,0.209872,0.405751,0.442087,0.174993,0.430365,0.0921014,0.125457,0.315335,0.255779,0.908734,0.69341,0.17299,0.294856,0.0821191,0.199172,0.157111,0.682077,0.31232,0.170315,0.299974,0.429855,0.368547,0.295999,0.330091,0.0855141,0.440412,0.296743,0.753469,0.234149,0.240264,0.413481,0.320977,0.225412,0.317634,0.175623,0.211769,0.153941,0.190981,0.151155,0.231569,0.158359,0.269548,0.174423,0.171823,0.102766,0.0872745,0.149046,0.254243,0.214382,0.194803,
0.210208,0.144768,0.345647,0.303857,0.360272,0.11994,0.239334,0.793559,0.238966,0.525108,0.170033,0.212375,0.29316,0.276691,0.206307,0.0969795,0.10372,0.325425,0.575393,0.0954907,0.159151,0.234271,0.18214,0.470715,0.138747,0.140428,0.127225,0.251756,0.164366,0.257334,0.221868,0.557029,0.24365,0.267357,0.223926,0.267618,0.16966,0.362511,0.384523,0.404382,0.254425,0.101017,0.103517,0.284199,0.217283,0.71759,0.242252,0.319075,0.248019,0.28178,0.435285,0.167256,0.219025,0.177595,0.222238,0.809535,0.471559,0.236974,0.2331,0.93575,0.204967,0.109241,0.20844,0.128895,0.168377,0.252832,0.358837,0.43303,1.03486,0.155787,1.0181,0.245338,0.136981,0.548357,0.180629,0.165782,0.167721,0.145988,0.131889,0.111995,0.275149,0.11221,0.489453,0.610204,0.319846,0.312061,0.282935,0.3813,0.466844,0.108251,0.172591,0.0882426,0.139966,0.235022,0.150042,0.167011,0.414456,0.251777,0.751547,0.081786,0.314533,0.186036,0.301736,0.098114,0.271077,0.231405,0.142099,0.331565,0.475846,0.323917,0.28929,0.206797,0.48988,0.190901,0.760494,0.3024,0.327933,0.152888,0.227359,0.140154,0.298818,0.308235,0.224071,0.277998,0.296399,1.14292,0.190859,0.232677,0.208873,0.190819,0.23666,0.613869,0.225442,0.182264,0.117555,0.322657,0.55924,1.03486,0.301867,0.229545,0.131244,0.200321,0.398548,0.21429,0.771271,0.401667,0.431034,0.626794,0.252333,0.209202,0.235357,0.373563,0.260151,0.347805,0.363922,0.128516,0.308215,0.325478,0.220734,0.402615,0.226348,0.217744,0.105259,0.183331,0.129935,0.260051,0.491512,0.202623,0.252621,0.244861,0.823061,0.224428,0.605357,0.310842,0.145889,0.223481,0.322355,0.200278,0.317396,0.28883,0.136027,0.159335,0.271824,0.258362,0.21784,0.243616,0.478201,
0.355511,0.68181,0.293729,0.191467,0.737768,0.20404,0.189288,0.587618,0.282776,0.224157,0.352309,0.194258,0.27959,0.118961,0.671972,0.606839,0.479494,0.198939,0.0931487,0.143433,0.218938,0.188286,0.329185,0.361542,0.608719,0.208121,0.310594,0.519084,0.179264,0.953455,0.11877,0.312618,0.302605,0.30525,0.293443,0.561258,0.136836,0.799293,0.347151,0.488935,0.0909435,0.0961294,0.158228,0.242187,0.637502,0.125395,0.132909,0.235174,0.181925,0.170263,0.521229,0.130416,0.188492,0.304681,0.241953,0.401897,0.195087,0.193073,0.236832,0.248674,0.199122,0.208348,0.573075,0.194063,0.169787,0.213642,0.156122,0.284866,0.310371,0.124678,0.224294,0.376574,0.161059,0.436136,0.104517,0.252128,0.153502,0.336514,0.93015,0.229885,0.446286,0.182211,0.315776,0.30437,0.391536,0.30401,0.117543,0.179086,0.13631,0.175942,0.621132,0.144432,0.127847,0.194134,0.374495,0.327472,0.306237,0.11497,0.28994,0.229639,0.285496,0.926431,0.400912,0.277129,0.38354,0.176835,0.698237,0.144159,0.0835946,1.04517,0.130335,0.330876,0.108314,0.392966,0.230962,0.0903471,0.161891,0.164699,0.495137,0.171453,0.140915,0.108047,0.134657,0.196629,0.463856,0.259122,0.286556,0.149117,0.301989,0.345098,0.32676,0.322092,0.101674,0.196483,0.218679,0.151474,0.233674,0.303186,0.12631,0.103735,0.349985,0.25613,0.562656,0.666117,0.212202,0.312618,0.290777,0.607328,0.340346,0.483999,0.208931,0.271146,0.320088,0.104996,0.687167,0.320952,0.320952,0.22745,0.676733,0.210996,0.464593,0.224342,0.298074,0.0976527,0.113725,0.247167,0.138392,0.631924,0.206139,0.135317,0.236484,0.125524,0.125811,0.227183,0.322638,0.172284,0.0832917,0.188712,0.129625,0.603448,0.40978,0.167537,0.205293,0.431034,0.14576,0.115821,0.125421,
0.147362,0.588411,0.0969441,0.523032,0.101388,0.106101,0.43107,0.381677,0.506949,0.229842,0.487146,0.164157,0.285564,0.337845,0.238727,0.264661,0.187462,0.164467,0.259422,0.20336,0.158444,0.184049,0.212202,0.48145,0.248449,0.269889,0.192507,0.231641,0.278236,0.181648,0.244137,0.138039,0.444096,0.139313,0.432476,0.11853,0.340775,0.0905394,0.124849,0.449628,0.136686,0.13116,0.346424,0.25641,0.557414,0.411882,0.203348,0.130044,0.175779,0.245254,0.265252,0.197347,0.346489,0.282918,0.256035,0.420165,0.297558,0.851315,0.2331,0.300251,0.440541,0.684039,0.27262,0.240141,0.482451,0.413645,0.174155,0.350912,0.137874,0.28538,0.251497,0.732786,0.19274,0.287923,0.166843,0.442087,0.364312,0.182396,0.430298,0.20404,0.19615,0.404748,0.671024,0.157657,0.253671,0.293482,0.0965222,0.707339,0.241674,0.314445,0.159151,0.564665,0.499837,0.128782,0.488975,0.141222,0.541556,1.10392,0.189591,0.40893,0.296277,0.238922,0.229613,0.284422,0.21955,0.17894,0.119317,0.278626,0.260429,0.138564,0.454199,0.177846,0.278395,0.377616,0.243557,0.429806,0.267743,0.181571,0.26761,0.868156,0.294724,0.199929,0.202642,0.174344,0.293887,0.237438,0.347523,0.114359,0.780812,0.244848,0.627891,0.431399,0.175779,0.28206,0.363143,0.249416,0.226517,0.252176,0.591756,0.0744179,0.21388,0.153994,0.370982,0.358449,0.259422,0.303145,0.162712,0.677405,0.194892,0.152625,0.215593,0.680813,0.162416,0.40893,0.21258,0.202527,0.698155,0.193085,0.271082,0.365697,0.338706,0.894731,0.197599,0.339513,0.0961058,0.182461,0.198897,0.279055,0.555766,0.811133,0.356641,0.744886,0.276862,0.205386,0.300495,0.121086,0.23838,0.248198,0.25301,0.202556,0.461641,0.206627,0.276983,0.162183,0.380304,0.154064,0.42403,
0.153863,0.483975,1.06101,0.560392,0.146944,0.162688,0.419445,0.727658,0.169736,0.41469,0.25505,0.150179,0.291538,0.683225,0.134953,0.292364,0.230654,0.747337,0.686935,0.280409,0.273111,0.123542,0.265252,0.236183,0.599367,0.14446,0.337346,0.165025,0.373102,0.73901,0.531635,0.303145,0.155735,0.179435,0.849575,0.240264,0.979959,0.170203,0.160176,0.0989746,0.223412,0.16619,0.197258,0.3813,0.247129,0.511763,0.0989746,0.207634,0.444286,0.139606,0.350949,0.161981,0.356752,0.245537,0.266596,0.197857,0.173887,0.462725,0.286686,0.239464,0.160759,0.454035,0.294724,0.396578,0.113725,0.394477,0.284981,0.176835,0.574401,0.0761703,0.2889,0.200357,0.236302,0.579474,0.0895075,0.192308,0.251744,0.267752,0.400088,0.392251,0.286265,0.471957,0.497347,0.301989,0.325361,0.279126,0.239531,0.226711,0.174973,0.690382,0.211161,0.205972,0.112989,0.356659,0.208812,0.212857,0.281216,0.379574,0.423819,0.202623,0.256003,0.30756,0.171634,0.293431,0.228104,0.396744,0.441274,0.295808,0.176835,0.304842,0.211657,0.21763,0.282278,0.264969,0.0859613,0.159966,0.403171,0.207647,0.139161,0.324014,0.139827,0.277129,0.429975,0.155935,0.0912641,0.306742,0.487596,1.03154,0.252895,0.189466,0.374813,0.319863,0.321667,0.36595,0.219217,0.621066,0.592396,0.339971,0.205038,0.454981,0.167993,0.358172,0.29433,0.188186,0.574227,0.246305,0.122244,0.654046,0.495725,0.61008,0.165163,0.20557,0.230722,0.116263,0.276029,0.833115,0.960138,0.176066,0.139002,0.897176,0.263989,0.113821,0.451297,0.234165,0.119695,0.145129,0.291812,0.142733,0.301688,0.94504,0.113943,0.310507,0.25286,0.146525,0.924981,0.233233,0.282444,0.329316,0.313347,0.330091,0.0987554,0.0951714,0.204828,0.211857,0.468996,0.360331,0.0996252,
0.259726,0.238526,0.238966,0.202364,0.27463,0.466844,0.270856,0.60867,0.444476,0.176908,0.281575,0.576756,0.278918,0.231091,0.0905394,0.949525,0.438686,0.161596,0.295321,0.159151,0.346868,0.669186,0.175151,0.356092,0.282434,0.897776,0.71159,0.0835725,0.0901177,0.300635,0.205147,0.168414,0.17849,0.175256,0.153769,0.243189,0.122244,0.102257,0.731548,0.219629,0.357278,0.161302,0.127645,0.244501,0.289385,0.110085,0.175455,0.151663,0.277129,0.223559,0.175234,0.126614,0.333079,0.627285,0.274811,0.238459,0.24522,0.317003,1.1655,0.275076,0.357688,0.265849,0.154379,0.589991,0.319976,0.20404,0.355009,0.259181,0.215984,0.190746,0.343567,0.309461,0.299969,0.489696,0.480027,0.273396,0.16052,0.184489,0.468612,0.269182,0.130317,0.168129,0.452613,0.165316,0.397051,0.401966,0.109824,0.112276,0.266357,0.122436,0.202097,0.249413,0.304681,0.265893,0.146246,0.356125,0.117153,0.217468,0.198939,0.692076,0.267069,0.536355,0.710496,0.304842,0.238368,0.34231,0.10337,0.128496,0.368138,0.225662,0.43376,0.332845,0.179224,0.232885,0.430574,0.715759,0.336235,0.253279,0.265252,0.398839,0.34231,0.449192,0.850865,0.103859,0.150711,0.260376,0.621684,0.552608,0.13356,0.355613,0.117834,0.250817,0.341912,0.143111,0.472229,0.24885,0.419982,0.12038,0.198196,0.277455,0.379151,0.415165,0.209991,0.10395,0.154885,0.241363,1.04996,0.258893,0.386718,0.356827,0.61771,0.498674,0.229081,0.401667,0.420642,0.344856,0.174615,0.516225,0.350578,0.221326,0.186782,0.386762,0.12643,0.110659,0.100682,0.473903,0.300457,0.294724,0.209465,0.354218,0.639292,0.147615,0.295681,0.097474,0.160571,0.142215,0.454367,0.446486,0.382967,0.236516,0.242993,0.703655,0.195354,0.292619,0.201822,0.404237,0.369858,
